iterations,time taken (in s)
37169,4.264657541
16553,2.280586458
17295,2.195282583
39070,4.341115083
2424,0.48740675
33433,4.317348042
28359,4.028981792
35910,4.349610375
29356,3.976787041
36083,4.2576665
38979,4.335028375
15159,2.125886166
10344,1.323427667
1624,0.439405375
14160,2.107966208
4654,0.748643291
29798,3.984184625
3647,0.710637458
39714,4.367211292
2373,0.450409667
33689,4.312531375
26311,3.907220792
7515,1.146318542
12740,2.083261625
27834,4.010924375
4043,0.672766042
12431,2.143850916
18556,2.263677209
5547,1.155119917
29827,3.9801529159999998
23750,3.919961125
34449,4.334849042
4566,0.7399575
7800,1.124516083
28064,4.018364042
13390,2.083865916
4480,0.796758083
12431,2.075185833
7740,1.172810958
7052,1.127886166
35395,4.299018333
19930,2.254011042
6281,1.214449209
2575,0.479635334
4145,0.732107792
5309,0.807239
11021,2.050714833
16969,2.265688125
13941,2.085274375
25300,4.000211208
37782,4.421518792
32510,4.030760167
39786,4.312844
22239,4.024641959
8741,1.266267375
11192,2.110414584
39215,4.332932458
19284,2.253517667
34148,4.288066583
27422,4.040242958
39440,4.450926
37941,4.325168459
36920,4.289009834
13908,2.156969417
20704,2.316052833
39967,4.361325042
28397,4.045324458
7502,1.1418645
34632,4.287998334
9049,1.236541875
16094,2.088797125
13200,2.059801667
37192,4.326584084
9897,1.253781083
26918,4.020279042
21540,2.266250833
7033,1.211488375
8306,1.289277708
22863,3.997412916
17249,2.263226917
5173,0.715272542
33184,4.337519
15432,2.0712838749999998
9691,1.22568475
12815,2.13905425
28609,3.987381166
19735,2.277482334
17360,2.230558917
7586,1.205092459
37577,4.330340625
10031,1.298627625
15975,2.098992292
37725,4.273376666
24580,4.009230584
39394,4.395715625
29481,4.021193333
11103,2.085638708
2111,0.527251417
32313,4.019224042
24779,3.9280885420000002
25999,4.053557833
17902,2.28355075
13215,2.113891042
24022,3.972636333
39350,4.355643666
23216,3.992036791
13464,2.092151125
15047,2.114189
16380,2.072563166
31887,4.029369875
11922,2.136852125
15241,2.07190775
16707,2.26133375
39380,4.359090125
38169,4.312488375
33458,4.312606666
24225,3.968850542
28024,3.9267846669999997
19020,2.247449417
31412,4.01367025
32566,3.980151041
10590,1.25860875
26636,4.054100791
879,0.38880825
39661,4.225861166
36434,4.311043292
1603,0.453021584
21668,2.301354958
20665,2.328210042
727,0.344199875
16906,2.245777083
10828,1.2560884589999999
24420,4.014242125
8689,1.207132792
12342,1.980863875
18137,2.254350416
33391,4.27754575
22105,3.95821075
4322,0.703834917
38815,4.290420166
4113,0.728915083
7683,1.133749875
18741,2.251655625
12240,2.021243208
34454,4.277974792
8747,1.274518292
3603,0.701875791
12847,2.048752625
39555,4.293488209
3520,0.666766625
11762,2.123861666
6300,1.186353625
38222,4.374408625
27513,3.994312667
29301,4.041344625
30112,4.008793209
29207,4.008517708
37823,4.2674826249999995
3782,0.703503875
10163,1.255971542
19830,2.305628958
28951,4.041949375
19955,2.300423417
25122,3.911186584
2254,0.506297542
6780,1.125387208
27369,4.003030833
18567,2.303862583
23428,3.958778792
16810,2.234430875
24889,4.053670709
16475,2.257079667
33864,4.30544325
13246,2.064005709
36374,4.302858542
6757,1.200896791
4899,0.72154975
17076,2.2765025420000002
11762,2.048521083
32161,4.060192541
11853,2.054148875
30594,3.978905375
34106,4.390670042
11397,2.083496709
34796,4.317328333
17151,2.318215708
12398,2.12780825
28597,4.039547583
22421,4.011968583
31704,3.9747040829999998
16349,2.083367583
27646,3.9806422919999997
30389,4.029986833
29235,3.997734833
30563,3.996097125
1375,0.412081584
2065,0.423223959
15769,2.0976614160000002
14062,2.11381575
5744,1.148331542
19519,2.233780333
37672,4.3531358749999995
38688,4.343483167
29675,4.027861167
34082,4.32022975
17026,2.292910791
23572,4.001857667
26167,3.91365175
8382,1.238186875
15637,2.165798708
34318,4.329124375
14233,2.085088625
29424,4.036329042
29682,4.009624125
3249,0.674452042
9295,1.255293958
17347,2.203476958
18937,2.310044084
5829,1.131142542
15816,2.183617917
34278,4.292479083
29838,4.015927709
22801,3.93407675
18796,2.2441363340000002
36046,4.332030292
39215,4.360088959
9912,1.252979
23226,3.921107
24770,4.01016625
179,0.292029625
24160,4.005774042
18048,2.344448
22871,3.9733018749999998
32331,3.977287791
12168,2.099287834
26706,4.016413625
1470,0.497873375
37599,4.3363935829999996
19461,2.261792709
30034,3.999086125
16067,2.104501042
5049,0.741053875
1087,0.332031083
7452,1.156740208
17311,2.316937583
19922,2.245769167
11727,2.094832584
16992,2.256411667
20439,2.271483916
6211,1.1527422920000001
10296,1.246409125
29339,4.041213875
39274,4.354154208
22761,4.003808875
32951,4.290824417
26703,4.023742
33873,4.296674959
12496,2.088010833
35634,4.299370917
35129,4.295317916
30382,3.987699334
9215,1.246852833
33223,4.302679833
3143,0.689505875
15002,2.07272875
18685,2.243224416
13789,2.032652167
39323,4.326632458
28298,3.988884625
27068,4.009301541
1902,0.447596625
19379,2.280003125
38060,4.4443165
38767,4.357828458
38540,4.355216625
35011,4.317935792
17659,2.287063291
37447,4.315653083
29087,4.035156792
32550,4.009389292
21772,2.3423770409999998
27214,3.955127333
10723,1.228895334
19676,2.2702775
17034,2.250361667
1560,0.434375292
9091,1.231417292
31722,4.053313959
38634,4.396997416
29096,4.046660708
21338,2.287445458
21235,2.35636775
21214,2.306015584
39249,4.40668825
4046,0.688508625
20006,2.246977208
34259,4.317859708
39052,4.435151709
15000,2.071379375
33033,4.378980291
431,0.245520084
16365,2.115849625
35663,4.310235
37904,4.459080625
27726,3.989597208
13141,2.096792166
5430,0.682829625
23130,4.030498583
12173,2.049544708
3571,0.710925458
13467,2.137805208
2100,0.427564209
38976,4.267041708
19720,2.279282125
21862,3.990673917
14569,2.1810425
1868,0.408743416
23273,4.129463666
9188,1.280149625
999,0.290826084
38529,4.384014625
29121,3.998004625
3498,0.708810375
1709,0.434664917
25970,4.028395875
21325,2.278130708
2655,0.454077208
37677,4.409506042
22917,3.9531582910000003
10886,1.239482541
31446,4.00003525
17427,2.236784666
30568,3.993932416
33751,4.310053042
7619,1.245283167
8620,1.199130459
6804,1.157491291
15817,2.0854865
3929,0.724314083
28303,4.002850958
11690,2.137463292
2803,0.745439125
4429,0.779176667
36148,4.346956125
39145,4.386835459
23225,3.9554996669999998
17431,2.233116959
8745,1.251290917
39578,4.356302625
29284,4.012354042
18014,2.282669542
7897,1.184260833
22214,3.98815325
29333,3.966790542
9967,1.229893708
2676,0.496143167
33102,4.328949375
13746,2.137275041
31586,4.00519025
34638,4.370053209
30405,4.062020958
23589,3.9651653749999998
14714,2.128723167
39196,4.290036541
38578,4.321053083
15046,2.098837958
34736,4.314527125
12785,2.241964208
17594,2.302783458
17888,2.237243541
5427,0.72893775
10652,1.208084208
25426,4.046669541
30960,4.051061125
7451,1.154069083
39436,4.303895625
39214,4.311789375
18039,2.241093334
33242,4.37310075
29190,4.019599375
23523,3.945686708
32261,4.043664834
27677,3.998969292
38984,4.328082458
6926,1.198382334
29078,3.9818105
27702,4.058505083
5066,0.699757833
5824,1.194867625
25105,3.969991125
8117,1.2279725830000001
32807,4.335184667
25548,3.9373671249999997
17761,2.325476542
1250,0.332485208
28095,4.030243
34017,4.31117425
10458,1.223392333
21809,2.2864402090000002
1875,0.435137916
36354,4.33622525
33621,4.305079625
2844,0.712344958
23380,3.974012292
20783,2.266312459
18943,2.219226
4572,0.697362667
37149,4.293470459
24970,3.998054917
17503,2.288104416
38210,4.352726
4611,0.83820175
6576,1.124296125
20982,2.305411708
21015,2.322585625
7893,1.112087375
4493,0.705614333
27208,4.056264041
7533,1.182000166
24685,3.964951625
9432,1.224806208
25810,3.948503917
36681,4.353489292
34096,4.347678667
33139,4.256621708
28036,4.01354
14209,2.1037945
9698,1.235698708
19648,2.2455975
17147,2.212532291
38982,4.359501375
8027,1.135752375
37103,4.43001475
7972,1.207906334
13885,2.059876625
37119,4.358515542
14872,2.114284833
35164,4.294238541
31942,4.018634208
29625,4.0017595
7579,1.225845708
34686,4.345157833
9705,1.233720541
5125,0.730000625
29990,3.935804333
39453,4.359741583
31209,3.963833
12733,2.080874333
34621,4.389993167
13059,2.080448084
31571,4.013084792
25512,3.911832458
11568,2.11061675
39492,4.397578083
32206,4.025483625
9958,1.2298085
33724,4.30168475
31800,4.023509
31928,4.040130417
27618,4.015147791
26229,3.903197833
15223,2.128210084
30662,3.9805267090000003
29559,3.9849696249999997
35068,4.341801833
4975,0.700238667
9567,1.255628625
34891,4.3336485
27478,3.986225875
28484,4.008632875
26074,3.9926345420000002
8646,1.176143583
11902,2.070879209
9863,1.220905125
14223,2.053833333
23956,4.0110805
5605,1.143019458
24249,3.918626209
34975,4.312574083
38767,4.37756025
16634,2.343871416
1880,0.468259541
9505,1.265450708
11792,2.061519541
35766,4.314293
31952,4.004297208
26274,4.067068625
650,0.28270225
5790,1.144982291
19666,2.388915083
1221,0.32169675
18404,2.681731708
295,0.189355791
